Time;Active Instrument A Channel 4 Voltage Avg;Active Instrument A Channel 4 Current Avg;Active Instrument A Channel 4 Power Avg
1.2142592;3.925071478;0.064235605;0.252129342
1.21526272;3.931971073;0.064204983;0.252452138
1.21626624;3.939185858;0.064148419;0.252692543
1.21726976;3.946073532;0.064125836;0.253045264
1.21827328;3.953022003;0.06409768;0.25337954
1.2192768;3.960050106;0.064073808;0.253735492
1.22028032;3.967014551;0.064053304;0.254100391
1.22128384;3.974231243;0.064061999;0.254597199
1.22228736;3.981037378;0.064043313;0.254958824
1.22329088;3.988108397;0.064001143;0.255243496
1.2242944;3.995029449;0.063979737;0.255600935
1.22529792;4.002122402;0.063919403;0.255813273
1.22630144;4.009155273;0.063877106;0.256093235
1.22730496;4.016334057;0.063843496;0.256416808
1.22830848;4.023285389;0.06383922;0.256843399
1.229312;4.030417442;0.06383805;0.257293989
1.23031552;4.037356853;0.063811712;0.257630653
1.23131904;4.044494152;0.063806519;0.258065093
